Año,Región,Provincia,Comuna,Rubro,CIIU,Contaminante,Emision,Huso,latitud,longitud
"2,020",Valparaíso,Valparaíso,Concón,Refinería de petróleo,Fabricación de productos de la refinación del petróleo,Nitrogen oxides (NOx),36.85,19,-32.92439011,-71.50675531
"2,020",Valparaíso,Valparaíso,Valparaíso,Otras actividades,Actividades de hospitales públicos y privados,Carbon dioxide,36.63,19,-33.05020648,-71.61109682
"2,020",Valparaíso,Los Andes,Los Andes,Minería,Extracción y procesamiento de cobre,Carbon dioxide,36.56,19,-32.9855103,-70.25692766
"2,020",Valparaíso,Valparaíso,Viña del Mar,Otras actividades,Actividades de hospitales públicos y privados,Carbon dioxide,36.02,19,-33.02909262,-71.53935676
"2,020",Valparaíso,Valparaíso,Viña del Mar,Otras actividades,Actividades de hospitales públicos y privados,Carbon dioxide,36.02,19,-33.02909262,-71.53935676
"2,020",Valparaíso,Valparaíso,Concón,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon dioxide,35.96,19,-32.94427277,-71.54551491
"2,020",Valparaíso,Valparaíso,Concón,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon dioxide,35.96,19,-32.94427277,-71.54551491
"2,020",Valparaíso,Valparaíso,Valparaíso,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon dioxide,35.96,19,-33.13119549,-71.56364131
"2,020",Valparaíso,Valparaíso,Valparaíso,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon dioxide,35.96,19,-33.13119549,-71.56364131
"2,020",Valparaíso,Los Andes,Los Andes,Minería,Extracción y procesamiento de cobre,Carbon dioxide,35.77,19,-33.0955005,-70.25441905
"2,020",Valparaíso,Los Andes,Los Andes,Construcción,Construcción de proyectos de servicio público,Nitrogen oxides (NOx),35.68,19,-32.82834998,-70.0928896
"2,020",Valparaíso,Los Andes,Los Andes,Otras industrias manufactureras,Otras industrias manufactureras n.c.p.,Carbon dioxide,35.56,19,-32.82320726,-70.61497804
"2,020",Valparaíso,Los Andes,Los Andes,Otras industrias manufactureras,Otras industrias manufactureras n.c.p.,Carbon dioxide,35.54,19,-32.82320726,-70.61497804
"2,020",Valparaíso,Valparaíso,Concón,Refinería de petróleo,Fabricación de productos de la refinación del petróleo,Carbon dioxide,35.41,19,-32.92439011,-71.50675531
"2,020",Valparaíso,San Felipe de Aconcagua,Llaillay,Otras industrias manufactureras,Fabricación de vidrio y productos de vidrio,Nitrogen oxides (NOx),35.06,19,-32.84819055,-70.94168992
"2,020",Valparaíso,Valparaíso,Casablanca,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon dioxide,34.61,19,-33.31436676,-71.40905677
"2,020",Valparaíso,San Felipe de Aconcagua,San Felipe,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon dioxide,34.61,19,-32.75176595,-70.72332173
"2,020",Valparaíso,Valparaíso,Puchuncaví,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon dioxide,34.61,19,-32.72210064,-71.41216368
"2,020",Valparaíso,Valparaíso,Quintero,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon dioxide,34.61,19,-32.79020478,-71.52664913
"2,020",Valparaíso,San Felipe de Aconcagua,San Felipe,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon dioxide,34.61,19,-32.74995765,-70.72102426
"2,020",Valparaíso,San Antonio,Santo Domingo,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon dioxide,34.61,19,-33.63782943,-71.62321986
"2,020",Valparaíso,Marga Marga,Quilpué,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon dioxide,34.61,19,-33.05557987,-71.42683266
"2,020",Valparaíso,Marga Marga,Quilpué,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon dioxide,34.61,19,-33.05557987,-71.42683266
"2,020",Valparaíso,Valparaíso,Concón,Otras actividades,Fabricación de gas; distribución de combustibles gaseosos por tuberías,Carbon dioxide,34.23,19,-32.92553778,-71.50438208
"2,020",Valparaíso,Valparaíso,Casablanca,Otras industrias manufactureras,Elaboración de otros productos alimenticios n.c.p.,Carbon dioxide,34.22,19,-33.3142031,-71.41562469
"2,020",Valparaíso,San Antonio,San Antonio,Otras actividades,Almacenamiento y depósito,Carbon dioxide,34.16,19,-33.59208396,-71.58767213
"2,020",Valparaíso,Valparaíso,Viña del Mar,Otras industrias manufactureras,Fabricación de otros productos minerales no metálicos n.c.p.,Carbon dioxide,34.04,19,-32.98374552,-71.48887527
"2,020",Valparaíso,Valparaíso,Concón,Refinería de petróleo,Fabricación de productos de la refinación del petróleo,Nitrogen oxides (NOx),33.56,19,-32.92439011,-71.50675531
"2,020",Valparaíso,Los Andes,Los Andes,Minería,Extracción y procesamiento de cobre,Nitrogen oxides (NOx),33.52,19,-32.92610542,-70.28726234
"2,020",Valparaíso,Los Andes,Los Andes,Otras actividades,Actividades de alojamiento para estancias cortas,Carbon dioxide,33.09,19,-32.8379394,-70.1293237
"2,020",Valparaíso,San Felipe de Aconcagua,Llaillay,Otras industrias manufactureras,"Elaboración y conservación de frutas, legumbres y hortalizas",Carbon dioxide,33.04,19,-32.85028848,-70.95175746
"2,020",Valparaíso,Quillota,Quillota,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon dioxide,32.96,19,-32.87279982,-71.24204839
"2,020",Valparaíso,Quillota,Quillota,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon dioxide,32.96,19,-32.87279982,-71.24204839
"2,020",Valparaíso,Quillota,Quillota,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon dioxide,32.96,19,-32.87279982,-71.24204839
"2,020",Valparaíso,Valparaíso,Valparaíso,Otras industrias manufactureras,Construcción de buques y estructuras flotantes,Carbon dioxide,32.5,19,-33.02608692,-71.63170609
"2,020",Valparaíso,Valparaíso,Concón,Otras actividades,Fabricación de gas; distribución de combustibles gaseosos por tuberías,Nitrogen oxides (NOx),32.15,19,-32.92743675,-71.50725826
"2,020",Valparaíso,Los Andes,Rinconada,Otras actividades,Actividades de alojamiento para estancias cortas,Carbon dioxide,31.68,19,-32.92643941,-70.67930506
"2,020",Valparaíso,San Felipe de Aconcagua,San Felipe,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon dioxide,31.61,19,-32.75511135,-70.72599048
"2,020",Valparaíso,San Felipe de Aconcagua,Llaillay,Otras actividades,"Generación, transmisión y distribución de energía eléctrica",Carbon dioxide,31.58,19,-32.81779996,-70.99024212
"2,020",Valparaíso,Los Andes,Rinconada,Otras actividades,Actividades de alojamiento para estancias cortas,Carbon dioxide,31.36,19,-32.92643941,-70.67930506
"2,020",Valparaíso,Valparaíso,Concón,Otras actividades,Fabricación de gas; distribución de combustibles gaseosos por tuberías,Carbon dioxide,31.19,19,-32.92553778,-71.50438208
"2,020",Valparaíso,San Felipe de Aconcagua,Llaillay,Otras industrias manufactureras,Fabricación de vidrio y productos de vidrio,Carbon monoxide,31.1,19,-32.84819055,-70.94168992
"2,020",Valparaíso,Marga Marga,Limache,Otras actividades,Actividades de hospitales públicos y privados,"PM10, primary",30.69,19,-32.99757651,-71.26751213
"2,020",Valparaíso,Marga Marga,Limache,Otras actividades,Actividades de hospitales públicos y privados,"PM2.5, primary",30.69,19,-32.99757651,-71.26751213
"2,020",Valparaíso,Valparaíso,Viña del Mar,Otras industrias manufactureras,Fabricación de otros productos minerales no metálicos n.c.p.,Carbon dioxide,30.15,19,-32.98374552,-71.48887527
"2,020",Valparaíso,San Felipe de Aconcagua,Santa María,Otras actividades,Actividades de alojamiento para estancias cortas,Carbon dioxide,29.92,19,-32.6852577,-70.59456123
"2,020",Valparaíso,Valparaíso,Concón,Refinería de petróleo,Fabricación de productos de la refinación del petróleo,Nitrogen oxides (NOx),29.89,19,-32.92439011,-71.50675531
"2,020",Valparaíso,Quillota,Hijuelas,Producción agropecuaria,Actividades poscosecha,Carbon dioxide,29.79,19,-32.79799772,-71.14372019
"2,020",Valparaíso,Valparaíso,Viña del Mar,Otras industrias manufactureras,Fabricación de otros productos elaborados de metal n.c.p.,Carbon dioxide,29.73,19,-33.05451284,-71.55777482
"2,020",Valparaíso,Los Andes,Los Andes,Otras actividades,Actividades de hospitales públicos y privados,Carbon dioxide,28.77,19,-32.8300888,-70.59600204
"2,020",Valparaíso,Quillota,Calera,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon dioxide,28.03,19,-32.78609678,-71.18992831
"2,020",Valparaíso,Quillota,Calera,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon dioxide,28.03,19,-32.78609678,-71.18992831
"2,020",Valparaíso,San Antonio,San Antonio,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon dioxide,28.03,19,-33.59165912,-71.61301907
"2,020",Valparaíso,San Antonio,San Antonio,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon dioxide,28.03,19,-33.59165912,-71.61301907
"2,020",Valparaíso,San Felipe de Aconcagua,San Felipe,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon dioxide,28.03,19,-32.75511135,-70.72599048
"2,020",Valparaíso,Valparaíso,Viña del Mar,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon dioxide,28.03,19,-33.00112607,-71.51023
"2,020",Valparaíso,Valparaíso,Viña del Mar,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon dioxide,28.03,19,-33.00112607,-71.51023
"2,020",Valparaíso,San Felipe de Aconcagua,Llaillay,Otras industrias manufactureras,Fabricación de vidrio y productos de vidrio,Volatile organic compounds (VOC),28.01,19,-32.84819055,-70.94168992
"2,020",Valparaíso,Quillota,Calera,"Producción de cemento, cal y yeso","Fabricación de cemento, cal y yeso",Lead,27.9,19,-32.79028465,-71.20052585
"2,020",Valparaíso,Valparaíso,Quintero,Otras actividades,Fabricación de gas; distribución de combustibles gaseosos por tuberías,Carbon dioxide,27.16,19,-32.77448851,-71.49107824
"2,020",Valparaíso,San Felipe de Aconcagua,Llaillay,Otras industrias manufactureras,Fabricación de vidrio y productos de vidrio,Volatile organic compounds (VOC),27.15,19,-32.84819055,-70.94168992
"2,020",Valparaíso,Valparaíso,Valparaíso,"Industria química, de plástico y caucho",Fabricación de productos de plástico,Carbon dioxide,27.13,19,-33.11558124,-71.56790171
"2,020",Valparaíso,Valparaíso,Viña del Mar,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon dioxide,26.97,19,-33.02398745,-71.55928983
"2,020",Valparaíso,Valparaíso,Concón,Refinería de petróleo,Fabricación de productos de la refinación del petróleo,Carbon monoxide,26.85,19,-32.92439011,-71.50675531
"2,020",Valparaíso,San Antonio,San Antonio,Otras actividades,Almacenamiento y depósito,Carbon dioxide,26.21,19,-33.58094529,-71.62338133
"2,020",Valparaíso,Los Andes,Los Andes,Construcción,Construcción de proyectos de servicio público,"PM10, primary",26.14,19,-32.82834998,-70.0928896
"2,020",Valparaíso,Los Andes,Los Andes,Construcción,Construcción de proyectos de servicio público,"PM10, primary",26.14,19,-32.82834998,-70.0928896
"2,020",Valparaíso,Los Andes,Los Andes,Construcción,Construcción de proyectos de servicio público,"PM2.5, primary",26.14,19,-32.82834998,-70.0928896
"2,020",Valparaíso,Los Andes,Los Andes,Construcción,Construcción de proyectos de servicio público,"PM2.5, primary",26.14,19,-32.82834998,-70.0928896
"2,020",Valparaíso,Los Andes,Los Andes,Construcción,Construcción de proyectos de servicio público,"PM10, primary",26.14,19,-32.82834998,-70.0928896
"2,020",Valparaíso,Los Andes,Los Andes,Construcción,Construcción de proyectos de servicio público,"PM2.5, primary",26.14,19,-32.82834998,-70.0928896
"2,020",Valparaíso,Valparaíso,Quintero,Otras industrias manufactureras,Fabricación de productos de hornos de coque,Carbon dioxide,26,19,-32.913078,-71.503159
"2,020",Valparaíso,Los Andes,Los Andes,Minería,Extracción y procesamiento de cobre,Carbon dioxide,25.9,19,-33.0955005,-70.25441905
"2,020",Valparaíso,Valparaíso,Valparaíso,"Industria química, de plástico y caucho",Fabricación de productos de plástico,Carbon dioxide,25.78,19,-33.11558124,-71.56790171
"2,020",Valparaíso,San Antonio,San Antonio,Otras actividades,Almacenamiento y depósito,Carbon dioxide,25.53,19,-33.59208396,-71.58767213
"2,020",Valparaíso,Quillota,Nogales,Minería,Extracción y procesamiento de cobre,Carbon dioxide,25.45,19,-32.65419205,-71.16173917
"2,020",Valparaíso,Valparaíso,Viña del Mar,Otras actividades,Actividades de hospitales públicos y privados,Carbon dioxide,25.26,19,-33.0262591,-71.55315812
"2,020",Valparaíso,Valparaíso,Viña del Mar,Otras actividades,Actividades de hospitales públicos y privados,Carbon dioxide,25.26,19,-33.0262591,-71.55315812
"2,020",Valparaíso,Quillota,Nogales,Minería,Extracción y procesamiento de cobre,Carbon dioxide,24.99,19,-32.65419205,-71.16173917
"2,020",Valparaíso,Valparaíso,Concón,"Industria química, de plástico y caucho",Fabricación de otros productos químicos n.c.p.,Carbon monoxide,24.61,19,-32.92690716,-71.4949798
"2,020",Valparaíso,San Felipe de Aconcagua,Llaillay,Otras actividades,Actividades de hospitales públicos y privados,Carbon dioxide,24.58,19,-32.83928415,-70.94956155
"2,020",Valparaíso,San Felipe de Aconcagua,Llaillay,Otras actividades,Actividades de hospitales públicos y privados,Carbon dioxide,24.58,19,-32.83928415,-70.94956155
"2,020",Valparaíso,Valparaíso,Valparaíso,Gestores de residuos,Tratamiento y eliminación de desechos no peligrosos,Carbon monoxide,24.14,19,-33.08224704,-71.64760162
"2,020",Valparaíso,Marga Marga,Quilpué,Otras industrias manufactureras,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",Carbon dioxide,23.83,19,-33.04098765,-71.41349953
"2,020",Valparaíso,Valparaíso,Concón,Refinería de petróleo,Fabricación de productos de la refinación del petróleo,Carbon monoxide,23.38,19,-32.92439011,-71.50675531
"2,020",Valparaíso,Valparaíso,Casablanca,Termoeléctricas,"Generación, transmisión y distribución de energía eléctrica",Carbon dioxide,23.12,19,-33.31903809,-71.40762806
"2,020",Valparaíso,Los Andes,Los Andes,Construcción,Construcción de proyectos de servicio público,Carbon dioxide,23.02,19,-32.82834998,-70.0928896
"2,020",Valparaíso,Valparaíso,Casablanca,Termoeléctricas,"Generación, transmisión y distribución de energía eléctrica",Carbon dioxide,22.99,19,-33.19363975,-71.69727672
"2,020",Valparaíso,Los Andes,Los Andes,Otras actividades,Actividades de hospitales públicos y privados,Carbon dioxide,22.92,19,-32.82906829,-70.59822712
"2,020",Valparaíso,Los Andes,Los Andes,Otras actividades,Actividades de hospitales públicos y privados,Carbon dioxide,22.92,19,-32.82906829,-70.59822712
"2,020",Valparaíso,San Antonio,San Antonio,Otras actividades,Almacenamiento y depósito,Carbon dioxide,22.73,19,-33.59208396,-71.58767213
"2,020",Valparaíso,Marga Marga,Quilpué,Otras industrias manufactureras,Otras industrias manufactureras n.c.p.,Carbon monoxide,22.51,19,-33.03816221,-71.42620485
"2,020",Valparaíso,Marga Marga,Villa Alemana,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon dioxide,22.48,19,-33.04432661,-71.37295998
"2,020",Valparaíso,Marga Marga,Villa Alemana,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon dioxide,22.48,19,-33.04432661,-71.37295998
"2,020",Valparaíso,Valparaíso,Valparaíso,Termoeléctricas,"Generación, transmisión y distribución de energía eléctrica",Carbon dioxide,22.1,19,-33.10830708,-71.55903338
"2,020",Valparaíso,Valparaíso,Valparaíso,Otras actividades,Transporte de carga marítimo y de cabotaje,Carbon dioxide,21.94,19,-33.03924983,-71.62577104
"2,020",Valparaíso,Valparaíso,Viña del Mar,Otras industrias manufactureras,Fabricación de otros productos elaborados de metal n.c.p.,Nitrogen oxides (NOx),21.87,19,-33.05451284,-71.55777482
